case_id,hotel_id,room_a_index,room_b_index,room_a_name,room_b_name,fuzzy_score,label
hotel_16299421_20260722_173317,16299421,77,78,PREMIUM DOUBLE ROOM (FULL DOUBLE BED) (BED TYPE IS SUBJECT TO AVAILABILITY),PREMIUM DOUBLE ROOM (TWIN BEDS),76.0,0
hotel_16299421_20260722_173317,16299421,133,78,"Premium Double room (full double bed) (bed type is subject to availability, sofa, welcome drink)",PREMIUM DOUBLE ROOM (TWIN BEDS),76.0,0
hotel_16299421_20260722_173317,16299421,130,78,Premium Double room (full double bed),PREMIUM DOUBLE ROOM (TWIN BEDS),85.25,0
hotel_16299421_20260722_173317,16299421,77,86,PREMIUM DOUBLE ROOM (FULL DOUBLE BED) (BED TYPE IS SUBJECT TO AVAILABILITY),PREMIUM ROOM (2/3 PAX),70.59,0
hotel_16299421_20260722_173317,16299421,77,138,PREMIUM DOUBLE ROOM (FULL DOUBLE BED) (BED TYPE IS SUBJECT TO AVAILABILITY),Premium Triple Room,77.42,0
hotel_16299421_20260722_173317,16299421,133,86,"Premium Double room (full double bed) (bed type is subject to availability, sofa, welcome drink)",PREMIUM ROOM (2/3 PAX),70.59,0
hotel_16299421_20260722_173317,16299421,133,138,"Premium Double room (full double bed) (bed type is subject to availability, sofa, welcome drink)",Premium Triple Room,77.42,0
hotel_16299421_20260722_173317,16299421,134,86,"Premium Double room (twin beds) (bed type is subject to availability, sofa, welcome drink)",PREMIUM ROOM (2/3 PAX),70.59,0
hotel_16299421_20260722_173317,16299421,134,138,"Premium Double room (twin beds) (bed type is subject to availability, sofa, welcome drink)",Premium Triple Room,77.42,0
hotel_16299421_20260722_173317,16299421,219,86,Premium Double Room,PREMIUM ROOM (2/3 PAX),77.42,0
hotel_16299421_20260722_173317,16299421,219,138,Premium Double Room,Premium Triple Room,78.95,0
hotel_16299421_20260722_173317,16299421,130,86,Premium Double room (full double bed),PREMIUM ROOM (2/3 PAX),70.59,0
hotel_16299421_20260722_173317,16299421,130,138,Premium Double room (full double bed),Premium Triple Room,77.42,0
hotel_16299421_20260722_173317,16299421,1,90,Premium Room,DOUBLE/TWIN PREMIUM SIDE SEA VIEW WITH BALCONY 2AD,73.68,0
hotel_16299421_20260722_173317,16299421,1,100,Premium Room,Premium Pool Duplex Suite Swim Up 1 King Bed and 2 Twin Beds,73.68,0
hotel_16299421_20260722_173317,16299421,219,106,Premium Double Room,Family Room 1 Double Bed and 2 Twin Beds,73.33,0
hotel_16299421_20260722_173317,16299421,219,108,Premium Double Room,Premium Room 12+ 1 Queen Bed and 1 Twin Sofa Bed,77.42,0
hotel_16299421_20260722_173317,16299421,219,109,Premium Double Room,Premium Room 12+ 2 Twin Beds and 1 Twin Sofa Bed,77.42,0
hotel_16299421_20260722_173317,16299421,219,112,Premium Double Room,Premium Side Sea/Pool View Room +12 1 Queen Bed and 1 Twin Sofa Bed,77.42,0
hotel_16299421_20260722_173317,16299421,219,113,Premium Double Room,Premium Side Sea/Pool View Room +12 2 Twin Beds and 1 Twin Sofa Bed,77.42,0
hotel_16299421_20260722_173317,16299421,219,122,Premium Double Room,Premium Family Room 1 King Bed and 2 Twin Beds,77.42,0
hotel_16299421_20260722_173317,16299421,77,136,PREMIUM DOUBLE ROOM (FULL DOUBLE BED) (BED TYPE IS SUBJECT TO AVAILABILITY),"Premium Double room with sea or pool view (twin beds) (bed type is subject to availability, sofa, welcome drink)",77.48,0
hotel_16299421_20260722_173317,16299421,77,137,PREMIUM DOUBLE ROOM (FULL DOUBLE BED) (BED TYPE IS SUBJECT TO AVAILABILITY),"Premium Double room with sea or pool view (full double bed) (bed type is subject to availability, sofa, welcome drink)",88.52,0
hotel_16299421_20260722_173317,16299421,133,135,"Premium Double room (full double bed) (bed type is subject to availability, sofa, welcome drink)",Premium Double room with sea or pool view (full double bed) (bed type is subject to availability),82.68,0
hotel_16299421_20260722_173317,16299421,133,136,"Premium Double room (full double bed) (bed type is subject to availability, sofa, welcome drink)","Premium Double room with sea or pool view (twin beds) (bed type is subject to availability, sofa, welcome drink)",93.41,0
hotel_16299421_20260722_173317,16299421,134,135,"Premium Double room (twin beds) (bed type is subject to availability, sofa, welcome drink)",Premium Double room with sea or pool view (full double bed) (bed type is subject to availability),77.78,0
hotel_16299421_20260722_173317,16299421,134,137,"Premium Double room (twin beds) (bed type is subject to availability, sofa, welcome drink)","Premium Double room with sea or pool view (full double bed) (bed type is subject to availability, sofa, welcome drink)",92.86,0
hotel_16299421_20260722_173317,16299421,130,136,Premium Double room (full double bed),"Premium Double room with sea or pool view (twin beds) (bed type is subject to availability, sofa, welcome drink)",77.55,0
hotel_16299421_20260722_173317,16299421,219,140,Premium Double Room,Premium Pool View Triple Room,77.42,0
hotel_16299421_20260722_173317,16299421,77,141,PREMIUM DOUBLE ROOM (FULL DOUBLE BED) (BED TYPE IS SUBJECT TO AVAILABILITY),Premium Pool View Room,70.59,0
hotel_16299421_20260722_173317,16299421,133,141,"Premium Double room (full double bed) (bed type is subject to availability, sofa, welcome drink)",Premium Pool View Room,70.59,0
hotel_16299421_20260722_173317,16299421,134,141,"Premium Double room (twin beds) (bed type is subject to availability, sofa, welcome drink)",Premium Pool View Room,70.59,0
hotel_16299421_20260722_173317,16299421,219,141,Premium Double Room,Premium Pool View Room,78.05,0
hotel_16299421_20260722_173317,16299421,130,141,Premium Double room (full double bed),Premium Pool View Room,70.59,0
hotel_16299421_20260722_173317,16299421,1,173,Premium Room,Premium Pool Duplex Suite Swim-up,73.68,0
hotel_16299421_20260722_173317,16299421,1,234,Premium Room,Premium Pool Dublex Suite Swim Up,73.68,0
hotel_16299421_20260722_173317,16299421,39,17,DELUXE ROOM WITH JACUZZI,DOUBLE DELUXE ROOM WITH BALCONY,80.0,0
hotel_16299421_20260722_173317,16299421,85,17,DELUXE JACUZZI ROOM,DOUBLE DELUXE ROOM WITH BALCONY,73.33,0
hotel_16299421_20260722_173317,16299421,2,33,Deluxe Room White Jacuzzi,TWIN/DOUBLE ROOM - DE LUXE - JACUZZI,77.97,0
hotel_16299421_20260722_173317,16299421,39,33,DELUXE ROOM WITH JACUZZI,TWIN/DOUBLE ROOM - DE LUXE - JACUZZI,75.86,0
hotel_16299421_20260722_173317,16299421,85,33,DELUXE JACUZZI ROOM,TWIN/DOUBLE ROOM - DE LUXE - JACUZZI,77.42,0
hotel_16299421_20260722_173317,16299421,2,184,Deluxe Room White Jacuzzi,Deluxe Double Room,75.86,0
hotel_16299421_20260722_173317,16299421,39,184,DELUXE ROOM WITH JACUZZI,Deluxe Double Room,75.86,0
hotel_16299421_20260722_173317,16299421,81,184,DELUXE WITH JACUZZI ROOM (JACUZZI),Deluxe Double Room,75.86,0
hotel_16299421_20260722_173317,16299421,85,52,DELUXE JACUZZI ROOM,DELUXE DOUBLE OR TWIN ROOM,73.33,0
hotel_16299421_20260722_173317,16299421,85,184,DELUXE JACUZZI ROOM,Deluxe Double Room,75.86,0
hotel_16299421_20260722_173317,16299421,2,89,Deluxe Room White Jacuzzi,DELUXE ROOM 2/3 PAX,73.33,0
hotel_16299421_20260722_173317,16299421,39,89,DELUXE ROOM WITH JACUZZI,DELUXE ROOM 2/3 PAX,73.33,0
hotel_16299421_20260722_173317,16299421,81,89,DELUXE WITH JACUZZI ROOM (JACUZZI),DELUXE ROOM 2/3 PAX,73.33,0
hotel_16299421_20260722_173317,16299421,85,89,DELUXE JACUZZI ROOM,DELUXE ROOM 2/3 PAX,73.33,0
hotel_16299421_20260722_173317,16299421,2,116,Deluxe Room White Jacuzzi,Deluxe Room with Jacuzzi 1 Queen Bed,86.36,0
hotel_16299421_20260722_173317,16299421,81,116,DELUXE WITH JACUZZI ROOM (JACUZZI),Deluxe Room with Jacuzzi 1 Queen Bed,82.76,0
hotel_16299421_20260722_173317,16299421,2,147,Deluxe Room White Jacuzzi,Deluxe Jacuzzi with Balcony,76.92,0
hotel_16299421_20260722_173317,16299421,39,147,DELUXE ROOM WITH JACUZZI,Deluxe Jacuzzi with Balcony,88.37,0
hotel_16299421_20260722_173317,16299421,81,147,DELUXE WITH JACUZZI ROOM (JACUZZI),Deluxe Jacuzzi with Balcony,82.61,0
hotel_16299421_20260722_173317,16299421,85,147,DELUXE JACUZZI ROOM,Deluxe Jacuzzi with Balcony,84.85,0
hotel_16299421_20260722_173317,16299421,3,6,Premium Room Side Sea or Pool View,Premium Family Room,77.42,0
hotel_16299421_20260722_173317,16299421,3,31,Premium Room Side Sea or Pool View,FAMILY ROOM - PREMIUM,72.73,0
hotel_16299421_20260722_173317,16299421,45,6,PREMIUM ROOM POOL OR SIDE SEA VIEW,Premium Family Room,77.42,0
hotel_16299421_20260722_173317,16299421,45,31,PREMIUM ROOM POOL OR SIDE SEA VIEW,FAMILY ROOM - PREMIUM,72.73,0
hotel_16299421_20260722_173317,16299421,167,6,Premium Side Sea/Pool View Room,Premium Family Room,77.42,0
hotel_16299421_20260722_173317,16299421,167,31,Premium Side Sea/Pool View Room,FAMILY ROOM - PREMIUM,72.73,0
hotel_16299421_20260722_173317,16299421,205,6,S26 Premium Room Pool Or Side Sea View,Premium Family Room,77.42,0
hotel_16299421_20260722_173317,16299421,205,31,S26 Premium Room Pool Or Side Sea View,FAMILY ROOM - PREMIUM,72.73,0
hotel_16299421_20260722_173317,16299421,3,37,Premium Room Side Sea or Pool View,PREMIUM - VIEW,92.31,0
hotel_16299421_20260722_173317,16299421,45,37,PREMIUM ROOM POOL OR SIDE SEA VIEW,PREMIUM - VIEW,92.31,0
hotel_16299421_20260722_173317,16299421,167,37,Premium Side Sea/Pool View Room,PREMIUM - VIEW,92.31,0
hotel_16299421_20260722_173317,16299421,205,37,S26 Premium Room Pool Or Side Sea View,PREMIUM - VIEW,92.31,0
hotel_16299421_20260722_173317,16299421,3,27,Premium Room Side Sea or Pool View,PREMIUM ROOM LAND VIEW,87.18,0
hotel_16299421_20260722_173317,16299421,3,150,Premium Room Side Sea or Pool View,Premium Land View Room,87.18,0
hotel_16299421_20260722_173317,16299421,45,27,PREMIUM ROOM POOL OR SIDE SEA VIEW,PREMIUM ROOM LAND VIEW,87.18,0
hotel_16299421_20260722_173317,16299421,45,150,PREMIUM ROOM POOL OR SIDE SEA VIEW,Premium Land View Room,87.18,0
hotel_16299421_20260722_173317,16299421,167,27,Premium Side Sea/Pool View Room,PREMIUM ROOM LAND VIEW,87.18,0
hotel_16299421_20260722_173317,16299421,167,150,Premium Side Sea/Pool View Room,Premium Land View Room,87.18,0
hotel_16299421_20260722_173317,16299421,205,27,S26 Premium Room Pool Or Side Sea View,PREMIUM ROOM LAND VIEW,87.18,0
hotel_16299421_20260722_173317,16299421,205,150,S26 Premium Room Pool Or Side Sea View,Premium Land View Room,87.18,0
hotel_16299421_20260722_173317,16299421,167,28,Premium Side Sea/Pool View Room,PREMIUM ROOM WITH POOL OR SIDE SEA VIEW,83.02,0
hotel_16299421_20260722_173317,16299421,205,28,S26 Premium Room Pool Or Side Sea View,PREMIUM ROOM WITH POOL OR SIDE SEA VIEW,94.44,0
hotel_16299421_20260722_173317,16299421,167,30,Premium Side Sea/Pool View Room,PREMIUM SIDE SEA VIEW,89.47,0
hotel_16299421_20260722_173317,16299421,167,203,Premium Side Sea/Pool View Room,Premium Room Side Sea View,91.67,0
hotel_16299421_20260722_173317,16299421,3,34,Premium Room Side Sea or Pool View,TWIN/DOUBLE ROOM - PREMIUM - LAND VIEW,71.43,0
hotel_16299421_20260722_173317,16299421,3,208,Premium Room Side Sea or Pool View,Premium Room Land View Double,73.91,0
hotel_16299421_20260722_173317,16299421,45,34,PREMIUM ROOM POOL OR SIDE SEA VIEW,TWIN/DOUBLE ROOM - PREMIUM - LAND VIEW,71.43,0
hotel_16299421_20260722_173317,16299421,45,208,PREMIUM ROOM POOL OR SIDE SEA VIEW,Premium Room Land View Double,73.91,0
hotel_16299421_20260722_173317,16299421,167,34,Premium Side Sea/Pool View Room,TWIN/DOUBLE ROOM - PREMIUM - LAND VIEW,70.83,0
hotel_16299421_20260722_173317,16299421,167,208,Premium Side Sea/Pool View Room,Premium Room Land View Double,73.91,0
hotel_16299421_20260722_173317,16299421,205,208,S26 Premium Room Pool Or Side Sea View,Premium Room Land View Double,73.91,0
hotel_16299421_20260722_173317,16299421,167,35,Premium Side Sea/Pool View Room,TWIN/DOUBLE ROOM - PREMIUM - POOL OR SIDE SEA VIEW,83.02,0
hotel_16299421_20260722_173317,16299421,167,213,Premium Side Sea/Pool View Room,Premium Room Pool Or Side Sea View Double,83.02,0
hotel_16299421_20260722_173317,16299421,205,35,S26 Premium Room Pool Or Side Sea View,TWIN/DOUBLE ROOM - PREMIUM - POOL OR SIDE SEA VIEW,94.44,0
hotel_16299421_20260722_173317,16299421,205,213,S26 Premium Room Pool Or Side Sea View,Premium Room Pool Or Side Sea View Double,94.44,0
hotel_16299421_20260722_173317,16299421,3,63,Premium Room Side Sea or Pool View,PREMIUM ROOM - LATERAL SEA VIEW,80.77,0
hotel_16299421_20260722_173317,16299421,45,63,PREMIUM ROOM POOL OR SIDE SEA VIEW,PREMIUM ROOM - LATERAL SEA VIEW,80.77,0
hotel_16299421_20260722_173317,16299421,167,63,Premium Side Sea/Pool View Room,PREMIUM ROOM - LATERAL SEA VIEW,77.42,0
hotel_16299421_20260722_173317,16299421,205,63,S26 Premium Room Pool Or Side Sea View,PREMIUM ROOM - LATERAL SEA VIEW,80.77,0
hotel_16299421_20260722_173317,16299421,3,66,Premium Room Side Sea or Pool View,PREMIUM SUITE,70.0,0
hotel_16299421_20260722_173317,16299421,45,66,PREMIUM ROOM POOL OR SIDE SEA VIEW,PREMIUM SUITE,70.0,0
hotel_16299421_20260722_173317,16299421,167,66,Premium Side Sea/Pool View Room,PREMIUM SUITE,70.0,0
hotel_16299421_20260722_173317,16299421,205,66,S26 Premium Room Pool Or Side Sea View,PREMIUM SUITE,70.0,0
hotel_16299421_20260722_173317,16299421,3,86,Premium Room Side Sea or Pool View,PREMIUM ROOM (2/3 PAX),70.59,0
hotel_16299421_20260722_173317,16299421,3,138,Premium Room Side Sea or Pool View,Premium Triple Room,77.42,0
hotel_16299421_20260722_173317,16299421,45,86,PREMIUM ROOM POOL OR SIDE SEA VIEW,PREMIUM ROOM (2/3 PAX),70.59,0
hotel_16299421_20260722_173317,16299421,45,138,PREMIUM ROOM POOL OR SIDE SEA VIEW,Premium Triple Room,77.42,0
hotel_16299421_20260722_173317,16299421,167,86,Premium Side Sea/Pool View Room,PREMIUM ROOM (2/3 PAX),70.59,0
hotel_16299421_20260722_173317,16299421,167,138,Premium Side Sea/Pool View Room,Premium Triple Room,77.42,0
hotel_16299421_20260722_173317,16299421,205,86,S26 Premium Room Pool Or Side Sea View,PREMIUM ROOM (2/3 PAX),70.59,0
hotel_16299421_20260722_173317,16299421,205,138,S26 Premium Room Pool Or Side Sea View,Premium Triple Room,77.42,0
hotel_16299421_20260722_173317,16299421,3,90,Premium Room Side Sea or Pool View,DOUBLE/TWIN PREMIUM SIDE SEA VIEW WITH BALCONY 2AD,76.36,0
hotel_16299421_20260722_173317,16299421,45,90,PREMIUM ROOM POOL OR SIDE SEA VIEW,DOUBLE/TWIN PREMIUM SIDE SEA VIEW WITH BALCONY 2AD,76.36,0
hotel_16299421_20260722_173317,16299421,167,90,Premium Side Sea/Pool View Room,DOUBLE/TWIN PREMIUM SIDE SEA VIEW WITH BALCONY 2AD,70.83,0
hotel_16299421_20260722_173317,16299421,205,90,S26 Premium Room Pool Or Side Sea View,DOUBLE/TWIN PREMIUM SIDE SEA VIEW WITH BALCONY 2AD,71.19,0
hotel_16299421_20260722_173317,16299421,3,112,Premium Room Side Sea or Pool View,Premium Side Sea/Pool View Room +12 1 Queen Bed and 1 Twin Sofa Bed,78.57,0
hotel_16299421_20260722_173317,16299421,45,112,PREMIUM ROOM POOL OR SIDE SEA VIEW,Premium Side Sea/Pool View Room +12 1 Queen Bed and 1 Twin Sofa Bed,78.57,0
hotel_16299421_20260722_173317,16299421,205,112,S26 Premium Room Pool Or Side Sea View,Premium Side Sea/Pool View Room +12 1 Queen Bed and 1 Twin Sofa Bed,73.33,0
hotel_16299421_20260722_173317,16299421,3,113,Premium Room Side Sea or Pool View,Premium Side Sea/Pool View Room +12 2 Twin Beds and 1 Twin Sofa Bed,78.57,0
hotel_16299421_20260722_173317,16299421,45,113,PREMIUM ROOM POOL OR SIDE SEA VIEW,Premium Side Sea/Pool View Room +12 2 Twin Beds and 1 Twin Sofa Bed,78.57,0
hotel_16299421_20260722_173317,16299421,205,113,S26 Premium Room Pool Or Side Sea View,Premium Side Sea/Pool View Room +12 2 Twin Beds and 1 Twin Sofa Bed,73.33,0
hotel_16299421_20260722_173317,16299421,3,135,Premium Room Side Sea or Pool View,Premium Double room with sea or pool view (full double bed) (bed type is subject to availability),92.06,0
hotel_16299421_20260722_173317,16299421,3,136,Premium Room Side Sea or Pool View,"Premium Double room with sea or pool view (twin beds) (bed type is subject to availability, sofa, welcome drink)",92.06,0
hotel_16299421_20260722_173317,16299421,3,137,Premium Room Side Sea or Pool View,"Premium Double room with sea or pool view (full double bed) (bed type is subject to availability, sofa, welcome drink)",92.06,0
hotel_16299421_20260722_173317,16299421,45,135,PREMIUM ROOM POOL OR SIDE SEA VIEW,Premium Double room with sea or pool view (full double bed) (bed type is subject to availability),92.06,0
hotel_16299421_20260722_173317,16299421,45,136,PREMIUM ROOM POOL OR SIDE SEA VIEW,"Premium Double room with sea or pool view (twin beds) (bed type is subject to availability, sofa, welcome drink)",92.06,0
hotel_16299421_20260722_173317,16299421,45,137,PREMIUM ROOM POOL OR SIDE SEA VIEW,"Premium Double room with sea or pool view (full double bed) (bed type is subject to availability, sofa, welcome drink)",92.06,0
hotel_16299421_20260722_173317,16299421,167,135,Premium Side Sea/Pool View Room,Premium Double room with sea or pool view (full double bed) (bed type is subject to availability),70.83,0
hotel_16299421_20260722_173317,16299421,167,136,Premium Side Sea/Pool View Room,"Premium Double room with sea or pool view (twin beds) (bed type is subject to availability, sofa, welcome drink)",70.83,0
hotel_16299421_20260722_173317,16299421,167,137,Premium Side Sea/Pool View Room,"Premium Double room with sea or pool view (full double bed) (bed type is subject to availability, sofa, welcome drink)",70.83,0
hotel_16299421_20260722_173317,16299421,205,135,S26 Premium Room Pool Or Side Sea View,Premium Double room with sea or pool view (full double bed) (bed type is subject to availability),86.57,0
hotel_16299421_20260722_173317,16299421,205,136,S26 Premium Room Pool Or Side Sea View,"Premium Double room with sea or pool view (twin beds) (bed type is subject to availability, sofa, welcome drink)",86.57,0
hotel_16299421_20260722_173317,16299421,205,137,S26 Premium Room Pool Or Side Sea View,"Premium Double room with sea or pool view (full double bed) (bed type is subject to availability, sofa, welcome drink)",86.57,0
hotel_16299421_20260722_173317,16299421,3,140,Premium Room Side Sea or Pool View,Premium Pool View Triple Room,86.27,0
hotel_16299421_20260722_173317,16299421,45,140,PREMIUM ROOM POOL OR SIDE SEA VIEW,Premium Pool View Triple Room,86.27,0
hotel_16299421_20260722_173317,16299421,167,140,Premium Side Sea/Pool View Room,Premium Pool View Triple Room,83.33,0
hotel_16299421_20260722_173317,16299421,205,140,S26 Premium Room Pool Or Side Sea View,Premium Pool View Triple Room,86.27,0
hotel_16299421_20260722_173317,16299421,167,141,Premium Side Sea/Pool View Room,Premium Pool View Room,87.18,0
hotel_16299421_20260722_173317,16299421,4,9,Deluxe Room,DOUBLE DELUXE WITH BALCONY,70.59,0
hotel_16299421_20260722_173317,16299421,4,147,Deluxe Room,Deluxe Jacuzzi with Balcony,70.59,0
hotel_16299421_20260722_173317,16299421,5,158,Family Room,Premium Family,72.0,0
hotel_16299421_20260722_173317,16299421,15,6,FAMILY ROOM STANDARD,Premium Family Room,73.33,0
hotel_16299421_20260722_173317,16299421,15,21,FAMILY ROOM STANDARD,FAMILY ROOM PREMIUM (2+2/2+3),70.97,0
hotel_16299421_20260722_173317,16299421,15,31,FAMILY ROOM STANDARD,FAMILY ROOM - PREMIUM,70.97,0
hotel_16299421_20260722_173317,16299421,15,157,FAMILY ROOM STANDARD,Premium Family Room for 2 Adults and 2 Children,70.97,0
hotel_16299421_20260722_173317,16299421,15,228,FAMILY ROOM STANDARD,Premium Family Room 1/2ad,70.97,0
hotel_16299421_20260722_173317,16299421,18,6,STANDARD FAMILY ROOM,Premium Family Room,73.33,0
hotel_16299421_20260722_173317,16299421,18,21,STANDARD FAMILY ROOM,FAMILY ROOM PREMIUM (2+2/2+3),70.97,0
